"EWT (seconds)","Stops","Frequency"
579.7965251019112,"First",0
788.0250794806906,"First",0
695.4793888946791,"First",0
742.3007543192598,"First",0
747.9828859337424,"First",0
627.9719841234498,"First",0
657.9145107824871,"First",0
597.8090429892528,"First",0
643.9932754237768,"First",0
833.2474469633922,"First",0
874.3586665156323,"First",0
596.5330826503492,"First",0
612.2981396420297,"First",0
499.12949577040825,"First",0
610.0187792496893,"First",0
702.4010213132635,"First",0
620.7031131827687,"First",0
521.4263814908192,"First",0
464.7099154435577,"First",0
1491.5506933567779,"First",0
492.82557678885286,"First",0
609.2171848540819,"First",0
641.9030386323514,"First",0
668.374585264586,"First",0
1489.1018091528588,"First",0
566.1688953228661,"First",0
620.9847552532569,"First",0
588.6303667904389,"First",0
664.9062530927653,"First",0
583.7761482639953,"First",0
612.3227988420408,"First",0
873.7351568146527,"First",0
589.1949884173088,"First",0
626.8296762518212,"First",0
522.6603187096651,"First",0
664.3741538427615,"First",0
784.8781493253696,"First",0
322.07864375181737,"First",1
369.13429518164514,"First",1
326.27718933172815,"First",1
303.2125696674404,"First",1
338.9199272176142,"First",1
321.9722825282488,"First",1
305.9792692670703,"First",1
297.44913797414375,"First",1
289.77371070805196,"First",1
295.14009399639735,"First",1
270.73384989847597,"First",1
284.28028572189936,"First",1
278.23878308054117,"First",1
269.122548657334,"First",1
307.684797877,"First",1
280.3282221283881,"First",1
351.6978040421039,"First",1
331.2157010950875,"First",1
301.87956721812964,"First",1
277.82486333221055,"First",1
278.32607445277506,"First",1
316.5405006580814,"First",1
283.16131113985944,"First",1
279.74423469640004,"First",1
277.3455143317624,"First",1
314.27786455153716,"First",1
321.5396789445973,"First",1
294.31921974308636,"First",1
295.30992466081807,"First",1
315.72376148370387,"First",1
290.2256939013858,"First",1
285.2613046115951,"First",1
304.0045547999577,"First",1
293.9567791635582,"First",1
306.45097120434747,"First",1
327.46348039086104,"First",1
290.96919473496826,"First",1
278.40467163786303,"First",1
298.2601284188751,"First",1
283.1824236415562,"First",1
316.8741181831925,"First",1
315.6784349162968,"First",1
311.53178372943336,"First",1
296.60491952087267,"First",1
273.20313802745085,"First",1
309.1844312932191,"First",1
322.58548036031493,"First",1
348.07851389799276,"First",1
305.44252345976463,"First",1
298.10719585451307,"First",1
313.5467461199545,"First",1
283.5381804681772,"First",1
302.4669909538984,"First",1
294.05278459708165,"First",1
287.0987602350732,"First",1
310.7618193261492,"First",1
297.42480303271145,"First",1
308.8303472724849,"First",1
334.45936411874237,"First",0
333.6504089714313,"First",1
333.95479552814925,"First",1
329.81872336621865,"First",1
468.4084215671133,"First",1
317.95581585818354,"First",1
313.4247066409403,"First",1
308.2514757082827,"First",1
352.4017687614052,"First",1
303.1369469861124,"First",1
307.977170062272,"First",1
302.41469955886504,"First",1
318.65630531611146,"First",1
333.61281583316776,"First",1
300.00344561840257,"First",1
316.0481638284972,"First",1
337.1697598767427,"First",1
291.8979238643695,"First",1
372.54836829142664,"First",1
303.9485878769019,"First",1
387.4977933343067,"First",1
396.8802235577697,"First",1
330.10709877533884,"First",1
330.3691024295663,"First",1
332.16544545422875,"First",1
354.56184056118684,"First",1
269.57205606187136,"First",1
296.01310993515995,"First",1
290.64884045844036,"First",1
362.62578520745683,"First",1
321.30869831188517,"First",1
307.36339661393106,"First",1
323.790661121135,"First",1
319.8279528239257,"First",1
332.9119496315664,"First",1
301.71680002775923,"First",1
359.7239657186673,"First",1
341.0235093682578,"First",1
305.14832578179715,"First",1
304.248519278805,"First",1
279.10861060048103,"First",1
340.84067298626405,"First",1
370.25058500816004,"First",1
313.44301254201525,"First",1
322.6928197913253,"First",1
340.4418503612785,"First",1
309.9681069193373,"First",1
349.51411818673205,"First",1
294.75938041599136,"First",1
343.03177168865244,"First",1
336.9431625182741,"First",1
343.02164492390705,"First",1
370.28975183608634,"First",1
298.17462317715706,"First",1
346.2323656397548,"First",1
343.5837360305629,"First",1
324.4168163915282,"First",1
363.6805557692952,"First",1
367.8978538928269,"First",1
322.00001646269794,"First",1
381.3780392041516,"First",1
326.6281479158233,"First",1
282.96011035751604,"First",1
346.9547002330502,"First",1
271.68350060306483,"First",1
317.5928359355333,"First",1
281.43823844233157,"First",1
300.7645837946833,"First",1
331.15197451417214,"First",1
331.63823804217765,"First",1
388.66630082403395,"First",1
373.600593166896,"First",1
415.2341352253868,"First",1
337.93984415539524,"First",1
299.1559900707605,"First",1
254.40518946450882,"First",1
280.0228188561313,"First",1
1079.5979265038561,"First",1
292.1289045407585,"First",1
336.8991832407577,"First",1
295.619220098006,"First",1
306.484197795247,"First",1
269.5741599673114,"First",1
296.38928843288386,"First",1
319.5258812514084,"First",1
333.8213652379956,"First",1
299.0154530539831,"First",1
282.6141490319713,"First",1
289.95219835504133,"First",1
314.55808225021383,"First",1
289.03709952757976,"First",1
279.5670072340685,"First",1
268.1069983292075,"First",1
287.5429971681254,"First",1
766.8096184122094,"First",0
778.3074802108048,"First",0
802.2047620561626,"First",0
819.6030705337625,"First",0
755.3428804077679,"First",0
835.8888187891573,"First",0
1052.8722163878617,"First",0
806.3218722893365,"First",0
833.2692364524763,"First",0
708.8395237538033,"First",0
998.731757491308,"First",0
797.8371931006228,"First",0
761.5027974424713,"First",0
677.6352893541124,"First",0
761.3891704322424,"First",0
568.2382852228967,"First",0
703.5366342380697,"First",0
674.1653051502279,"First",0
623.3007790732468,"First",0
639.9424238133336,"First",0
795.5531211392857,"First",0
741.0255456187185,"First",0
822.3696930193187,"First",0
760.4464238988385,"First",0
636.4926589959674,"First",0
735.5055458454609,"First",0
767.0778973321425,"First",0
839.4509377610484,"First",0
726.983476432615,"First",0
771.4552022650063,"First",0
554.0672575492669,"First",0
619.2077691328751,"First",0
773.1716564385209,"First",0
733.4358619905518,"First",0
870.2096517299863,"First",0
1269.0602225535995,"First",0
742.4708192758957,"First",0
928.7359593591707,"First",0
909.2951610692336,"First",0
756.8821686527506,"First",0
795.66117265639,"First",0
656.4797949667936,"First",0
700.3259813465843,"First",0
732.1446586634106,"First",0
721.7857245594478,"First",0
775.5758203439899,"First",0
618.8765892431383,"First",0
742.4954984798312,"First",0
644.824405022284,"First",0
621.5521770739592,"First",0
704.6176599782178,"First",0
719.7604150677253,"First",0
680.2053737887122,"First",0
623.7735765311318,"First",0
1035.353332655673,"First",0
661.902995566035,"First",0
788.0666933106605,"First",0
658.8751359044147,"First",0
614.5143250425139,"First",0
607.5143353140926,"First",0
2209.021935577917,"First",0
772.2210212245351,"First",0
671.1516879450649,"First",0
595.0575797065084,"First",0
734.1440109968347,"First",0
767.4239666289177,"First",0
578.0468686190462,"First",0
768.5701181704678,"First",0
667.8420399002907,"First",0
576.5667978282638,"First",0
657.6894651873007,"First",0
622.5077735127138,"First",0
634.6188672925513,"First",0
574.8240106656473,"First",0
817.6073296010727,"First",0
670.2564261892865,"First",0
715.9521848837181,"First",0
1243.138273235353,"First",0
950.716430874682,"First",0
850.534958219056,"First",0
895.7987585303532,"First",0
1022.6755109583527,"First",0
984.4898484837497,"First",0
784.7448180586554,"First",0
791.5120316526161,"First",0
1010.3459651357075,"First",0
845.3154384376285,"First",0
845.2446019008922,"First",0
966.0531858571857,"First",0
810.2175900172754,"First",0
888.2761665497518,"First",0
797.0685172163996,"First",0
866.0259156983225,"First",0
862.9216632803012,"First",0
880.7207909723296,"First",0
859.5462081056099,"First",0
720.1397933345081,"First",0
1076.4297013713588,"First",0
1035.6874080628186,"First",0
903.142817226826,"First",0
766.2240813581393,"First",0
936.9235721280896,"First",0
879.4342006208127,"First",0
947.9489941194827,"First",0
852.3846861831378,"First",0
887.0570803328243,"First",0
780.7153512754903,"First",0
771.4931076695531,"First",0
693.649319386081,"First",0
1005.976539762508,"First",0
780.2376918779738,"First",0
1073.0769574519638,"First",0
954.1441292621922,"First",0
962.612528593877,"First",0
938.0095942194847,"First",0
832.8140027580182,"First",0
525.7164556992407,"First",0
735.7753778424632,"First",0
1044.6179021086923,"First",0
570.5760444815741,"First",0
824.7131935109239,"First",0
905.8354376117619,"First",0
695.8550632984426,"First",0
548.6363937101961,"First",0
1227.5429094235014,"First",0
763.3412176978453,"First",0
909.6606180905133,"First",0
614.0200258855514,"First",0
593.0138224994886,"First",0
585.5762885138183,"First",0
662.4443756256943,"First",0
661.5785182450074,"First",0
644.956857364689,"First",0
702.746408782441,"First",0
671.3847277424111,"First",0
583.6863916185272,"First",0
518.4731700685121,"First",0
548.160158566985,"First",0
998.7717469003584,"First",0
590.8833758013099,"First",0
683.032719908305,"First",0
658.236840291814,"First",0
565.038446689525,"First",0
603.5064809719925,"First",0
662.0263516605203,"First",0
759.5134670001131,"First",0
582.0848573286357,"First",0
631.4466056178356,"First",0
875.575833311389,"First",0
1328.1671528136776,"First",0
824.2331140183283,"First",0
1506.6949303670099,"First",0
816.5921018059436,"First",0
601.6323508697448,"First",0
580.4028451064482,"First",0
538.2532354184389,"First",0
686.7782074412155,"First",0
620.5519838985182,"First",0
711.1807452575771,"First",0
701.2761307913147,"First",0
706.0826585497111,"First",0
798.7598927920136,"First",0
753.3460158166589,"First",0
743.4208435283646,"First",0
809.6658408652937,"First",0
836.565971922234,"First",0
848.5574793319464,"First",0
886.6677076416291,"First",0
527.8931413286889,"First",0
592.2185154681576,"First",0
628.0109712705976,"First",0
527.6465113807371,"First",0
818.9254895665719,"First",0
749.0317385606024,"First",0
592.6837273677778,"First",0
496.0618188052615,"First",0
1740.2948439099039,"First",0
630.8530887810426,"First",0
573.2052285903869,"First",0
659.9737700047302,"First",0
636.8845553299794,"First",0
891.8176118874778,"First",0
784.458997098985,"First",0
562.8893186811251,"First",0
705.0617100917904,"First",0
686.0888220761033,"First",0
725.0789905917134,"First",0
812.2112757373358,"First",0
679.1863537785358,"First",0
545.5476500389799,"First",0
515.7509274954168,"First",0
724.7019070815459,"First",0
526.2194231000603,"First",0
547.0330019092888,"First",0
582.5406013974127,"First",0
519.6269749971373,"First",0
613.9725924787774,"First",0
611.3214380187923,"First",0
574.2054958956802,"First",0
644.8686369725832,"First",0
991.6023457977498,"First",0
853.3844941862732,"First",0
914.3555660526956,"First",0
915.4618410349108,"First",0
1170.3413203545756,"First",0
1709.1877621285644,"First",0
1277.8704363363554,"First",0
1331.193721446079,"First",0
1617.2979883942667,"First",0
914.4303455696747,"First",0
1412.2373322204041,"First",0
1467.235392794892,"First",0
1182.4629308979754,"First",0
1164.326636811945,"First",0
1376.6926129394342,"First",0
923.0522431352907,"First",0
755.5363105741246,"First",0
860.6360172468969,"First",0
864.4987147274378,"First",0
926.7565653010608,"First",0
983.3913037782868,"First",0
949.8771827392293,"First",0
830.5100309092122,"First",0
960.7473959101308,"First",0
1050.2944745142843,"First",0
766.140138938402,"First",0
805.6891515631345,"First",0
818.5621853528522,"First",0
1131.2205218125864,"First",0
927.2669088240125,"First",0
766.9290351076105,"First",0
846.8955004232358,"First",0
821.1714949961322,"First",0
823.5075407119324,"First",0
1138.6640006371954,"First",0
1207.2809988072388,"First",0
2487.5307162012305,"First",0
889.3958396185498,"First",0
1469.0396647360706,"First",0
1168.4416031156727,"First",0
911.1637019149276,"First",0
931.937617373962,"First",0
1009.1143660063884,"First",0
1001.4216734541393,"First",0
1015.7861109930956,"First",0
1267.374584340107,"First",0
1283.6520652545987,"First",0
1170.847800430897,"First",0
973.1738071514864,"First",0
895.9795463622786,"First",0
993.9136954907274,"First",0
871.1460218562896,"First",0
1278.0686247475066,"First",0
936.3265682947487,"First",0
1260.5924122678346,"First",0
698.9410062459775,"First",0
1153.8976832400933,"First",0
727.9967300793663,"First",0
1117.520748370161,"First",0
1037.5485731916847,"First",0
1214.0174295077386,"First",0
1096.5963119998714,"First",0
2041.079411911864,"First",0
799.3086448453214,"First",0
955.7747858497056,"First",0
1330.6247206576206,"First",0
1297.7183181791534,"First",0
1045.0795638864322,"First",0
1079.7298401344617,"First",0
987.5319964687868,"First",0
1571.8127470174588,"First",0
991.9431869792636,"First",0
1092.9187325755156,"First",0
1074.1209745793199,"First",0
1122.8220420771515,"First",0
1218.0929000104586,"First",0
